Gene_Names,Gene_ID,Avg_Count
snrnp25,LL0000029067,235
snrnp27,LL0000029068,1028
snrnp35,LL0000029069,68
snrnp40,LL0000029070,891
snrnp48,LL0000029071,243
snrnp70,LL0000029072,1376
snrpa,LL0000029073,1232
snrpa1,LL0000029074,1048
snrpb,LL0000029075,3859
snrpb2,LL0000029076,504
snrpc,LL0000029077,513
snrpd1,LL0000029078,697
snrpd2,LL0000029079,1917
snrpd3,LL0000029080,245
snrpd3l,LL0000029081,412
snrpe,LL0000029082,825
snrpf,LL0000029083,493
snrpg,LL0000029084,534
SNTA1,LL0000029085,542
sntb1,LL0000029086,155
sntb2,LL0000029087,1233
sntg1,LL0000029088,0
sntg2,LL0000029089,2
snu13a,LL0000029090,163
snu13b,LL0000029091,517
snupn,LL0000029092,333
snw1,LL0000029093,3294
snx10a,LL0000029094,276
snx10b,LL0000029095,16
snx11,LL0000029096,248
snx12,LL0000029097,4076
snx13,LL0000029098,273
snx14,LL0000029099,2121
snx15,LL0000029100,315
snx16,LL0000029101,223
snx17,LL0000029102,536
snx18a,LL0000029103,1153
snx18b,LL0000029104,166
snx19a,LL0000029105,130
snx19b,LL0000029106,451
snx1a,LL0000029107,14978
snx1b,LL0000029108,246
snx2,LL0000029109,135
snx20,LL0000029110,4
snx21,LL0000029111,62
snx22,LL0000029112,115
snx24,LL0000029113,265
snx25,LL0000029114,136
snx27a,LL0000029115,236
snx27b,LL0000029116,466
snx29,LL0000029117,901
snx3,LL0000029118,1794
snx30,LL0000029119,239
snx33,LL0000029120,871
snx4,LL0000029121,1959
snx5,LL0000029122,4583
snx6,LL0000029123,758
snx7,LL0000029124,1171
snx8a,LL0000029125,0
snx8b,LL0000029126,97
snx9a,LL0000029127,875
snx9b,LL0000029128,1669
soat1,LL0000029129,0
soat2,LL0000029130,0
sobpa,LL0000029131,360
sobpb,LL0000029132,134
socs1a,LL0000029133,63
socs1b,LL0000029134,0
socs2,LL0000029135,248
socs3a,LL0000029136,14043
socs3b,LL0000029137,5870
socs4,LL0000029138,0
socs5b,LL0000029140,158
socs6a,LL0000029141,166
socs6b,LL0000029142,770
socs7,LL0000029143,152
socs9,LL0000029144,177
sod1,LL0000029145,1536
sod2,LL0000029146,1270
sod3a,LL0000029147,0
sod3b,LL0000029148,132
soga1,LL0000029149,273
soga3,LL0000029150,9
soga3a,LL0000029151,141
soga3b,LL0000029152,23
sorbs1,LL0000029153,141
sorbs2a,LL0000029154,91
sorbs2b,LL0000029155,249
sorbs3,LL0000029156,2800
sorcs2,LL0000029157,111
sorcs3b,LL0000029158,34
sord,LL0000029159,50
sorl1,LL0000029160,1637
sort1a,LL0000029161,893
sort1b,LL0000029162,232
sos1,LL0000029163,126
sos2,LL0000029164,1284
sost,LL0000029165,143
sostdc1a,LL0000029166,238
sostdc1b,LL0000029167,33
soul2,LL0000029168,472
soul3,LL0000029169,2321
soul4,LL0000029170,1210
soul5,LL0000029171,3092
soul5l,LL0000029172,30
sowahaa,LL0000029173,1144
sowahab,LL0000029174,5
sowahca,LL0000029175,21
sowahcb,LL0000029176,471
sowahd,LL0000029177,14
sox10,LL0000029178,210
sox11a,LL0000029179,1839
sox11b,LL0000029180,1099
sox12,LL0000029181,154
sox13,LL0000029182,517
sox14,LL0000029183,48
sox17,LL0000029184,0
sox18,LL0000029185,113
sox19a,LL0000029186,177
sox19b,LL0000029187,37
sox1a,LL0000029188,46
sox1b,LL0000029189,36
sox2,LL0000029190,290
sox21a,LL0000029191,104
sox21b,LL0000029192,70
sox2ot,LL0000029193,34
sox3,LL0000029194,316
sox32,LL0000029195,0
sox4a,LL0000029196,1513
sox4b,LL0000029197,462
sox5,LL0000029198,2029
sox6,LL0000029199,4851
sox7,LL0000029200,308
sox8a,LL0000029201,0
sox8b,LL0000029202,43
sox9a,LL0000029203,277
sox9b,LL0000029204,670
sp1,LL0000029205,866
sp100.1,LL0000029206,15
sp100.2,LL0000029207,2
sp100.3,LL0000029208,1
sp2,LL0000029209,647
sp3a,LL0000029210,1921
sp3b,LL0000029211,1759
sp4,LL0000029212,854
SP5 (1 of many),LL0000029213,0
sp5a,LL0000029214,23
sp5l,LL0000029215,0
sp6,LL0000029216,408
sp7,LL0000029217,31
sp8a,LL0000029218,2069
sp8b,LL0000029219,1010
sp9,LL0000029220,2285
spa17,LL0000029221,12
spaca4l,LL0000029222,19981
spaca9,LL0000029223,0
spag16,LL0000029224,0
spag1a,LL0000029225,705
spag1b,LL0000029226,49
spag6,LL0000029227,19
spag7,LL0000029228,793
spag8,LL0000029229,1
SPAG9,LL0000029230,748
spag9a,LL0000029231,110
spam1,LL0000029232,4
sparc,LL0000029233,206315
sparcl1,LL0000029234,37
sparcl2,LL0000029235,13
sparta,LL0000029236,11
spartb,LL0000029237,276
spast,LL0000029238,846
SPATA1,LL0000029239,4
spata13,LL0000029240,749
spata17,LL0000029241,0
spata18,LL0000029242,51
spata2,LL0000029243,712
spata20,LL0000029244,347
spata22,LL0000029245,17
spata2l,LL0000029246,109
spata4,LL0000029247,21
SPATA48,LL0000029248,2
spata5l1,LL0000029249,316
spata6,LL0000029250,179
spata6l,LL0000029251,31
spata7,LL0000029252,95
spaw,LL0000029253,0
spc24,LL0000029254,583
spc25,LL0000029255,501
spcs1,LL0000029256,3500
spcs2,LL0000029257,2062
spcs3,LL0000029258,1229
SPDEF,LL0000029259,56
spdl1,LL0000029260,906
spdya,LL0000029261,41
specc1,LL0000029262,321
specc1la,LL0000029263,1565
specc1lb,LL0000029264,643
spef2,LL0000029265,0
spega,LL0000029266,36
spegb,LL0000029267,61
spen,LL0000029268,1198
spg11,LL0000029269,723
spg21,LL0000029270,623
spg7,LL0000029271,1713
SPHK1,LL0000029272,6
sphk2,LL0000029273,441
sphkap,LL0000029274,149
spi1a,LL0000029275,73
spi1b,LL0000029276,15
spi2,LL0000029277,0
spic,LL0000029278,10
spice1,LL0000029279,114
spidr,LL0000029280,423
spina,LL0000029281,629
spinb,LL0000029282,108
spink2.1,LL0000029283,38
spink2.2,LL0000029284,0
spink2.3,LL0000029285,0
spink2.4,LL0000029286,0
spink2.5,LL0000029287,0
spink4,LL0000029288,12
spint1a,LL0000029289,35483
spint1b,LL0000029290,6492
spint2,LL0000029291,9666
spire1a,LL0000029292,319
spire1b,LL0000029293,2
spire2,LL0000029294,5
spns1,LL0000029295,913
spns2,LL0000029296,369
spns3,LL0000029297,7
spo11,LL0000029298,0
spock1,LL0000029299,66
spock2,LL0000029300,200
spock3,LL0000029301,472
spon1a,LL0000029302,4
spon1b,LL0000029303,4479
spon2a,LL0000029304,74
spon2b,LL0000029305,219
spop,LL0000029306,917
spopla,LL0000029307,712
spoplb,LL0000029308,682
spout1,LL0000029309,77
spp1,LL0000029310,26
spp2,LL0000029311,0
sppl2,LL0000029312,996
sppl3,LL0000029313,1413
spra,LL0000029314,332
sprb,LL0000029315,6
spred1,LL0000029316,961
spred2a,LL0000029317,307
spred2b,LL0000029318,822
spred3,LL0000029319,47
sprn,LL0000029320,14
sprn2,LL0000029321,9
sprtn,LL0000029322,259
spry1,LL0000029323,93
spry2,LL0000029324,2785
spry4,LL0000029325,5923
spryd3,LL0000029326,853
spryd4,LL0000029327,214
spryd7a,LL0000029328,514
spryd7b,LL0000029329,348
spsb1,LL0000029330,208
spsb3a,LL0000029331,848
spsb3b,LL0000029332,21
spsb4a,LL0000029333,221
spsb4b,LL0000029334,466
sptan1,LL0000029335,4437
sptb,LL0000029336,93
sptbn1,LL0000029337,624
sptbn2,LL0000029338,9028
SPTBN4,LL0000029339,27
sptbn5,LL0000029340,193
sptlc1,LL0000029341,1139
sptlc2a,LL0000029342,754
sptlc2b,LL0000029343,4566
sptlc3,LL0000029344,477
sptssa,LL0000029345,891
sptssb,LL0000029346,1
spty2d1,LL0000029347,1626
spx,LL0000029348,0
sqlea,LL0000029349,159
sqor,LL0000029350,4543
sqstm1,LL0000029351,3767
sra1,LL0000029352,786
srbd1,LL0000029354,307
src,LL0000029355,1662
srcap,LL0000029356,817
SRCIN1,LL0000029357,47
srd5a1,LL0000029358,171
srd5a2a,LL0000029359,449
srd5a2b,LL0000029360,7
srd5a3,LL0000029361,99
srebf1,LL0000029362,365
srebf2,LL0000029363,4723
srek1,LL0000029364,307
srek1ip1,LL0000029365,113
srfa,LL0000029366,407
srfb,LL0000029367,86
srfbp1,LL0000029368,389
srgap1a,LL0000029369,413
srgap1b,LL0000029370,1
srgap2,LL0000029371,3792
srgap3,LL0000029372,437
srgn,LL0000029373,102
sri,LL0000029374,5123
srl,LL0000029375,199
srm,LL0000029376,857
SRMS,LL0000029377,27
srp14,LL0000029378,72
srp19,LL0000029379,488
srp54,LL0000029380,4011
srp68,LL0000029381,1035
srp72,LL0000029382,1790
srp9,LL0000029383,378
srpk1a,LL0000029384,1174
srpk1b,LL0000029385,160
srpk2,LL0000029386,49
srpk3,LL0000029387,95
srpra,LL0000029388,2319
srprb,LL0000029389,468
srpx,LL0000029390,7890
srpx2,LL0000029391,30
srrd,LL0000029392,80
srrm1,LL0000029393,4098
srrm2,LL0000029394,1379
srrm4,LL0000029395,76
srrt,LL0000029396,1394
srsf10b,LL0000029397,626
srsf11,LL0000029398,3741
srsf1a,LL0000029399,1408
srsf1b,LL0000029400,2404
srsf2a,LL0000029401,4933
srsf2b,LL0000029402,219
srsf3a,LL0000029403,430
srsf3b,LL0000029404,2186
srsf4,LL0000029405,1772
srsf5a,LL0000029406,11545
srsf5b,LL0000029407,1393
srsf6a,LL0000029408,398
srsf6b,LL0000029409,2782
srsf7a,LL0000029410,3926
srsf7b,LL0000029411,137
srsf9,LL0000029412,435
srxn1,LL0000029413,224
ss18,LL0000029414,1520
ss18l2,LL0000029415,263
ssb,LL0000029416,1140
ssbp1,LL0000029417,302
ssbp2,LL0000029418,184
ssbp3a,LL0000029419,550
ssbp3b,LL0000029420,1730
ssbp4,LL0000029421,2576
ssh1a,LL0000029422,261
ssh1b,LL0000029423,48
ssh2a,LL0000029424,4258
ssh2b,LL0000029425,1431
ssna1,LL0000029426,193
sspn,LL0000029427,25
ssr1,LL0000029428,2561
ssr2,LL0000029429,3491
ssr3,LL0000029430,2611
ssr4,LL0000029431,3549
ssrp1a,LL0000029432,1486
ssrp1b,LL0000029433,185
sssca1,LL0000029434,332
sst1.1,LL0000029435,16
sst1.2,LL0000029436,35
sst2,LL0000029437,42
sst5,LL0000029438,1
sst6,LL0000029439,0
sstr1a,LL0000029440,0
sstr1b,LL0000029441,0
sstr2a,LL0000029442,41
sstr2b,LL0000029443,0
sstr3,LL0000029444,2
sstr5,LL0000029445,116
ssu72,LL0000029446,686
ssuh2.1,LL0000029447,0
ssuh2.2,LL0000029448,38
ssuh2.3,LL0000029449,3
ssuh2.4,LL0000029450,36
ssuh2rs1,LL0000029451,6799
ssx2ipa,LL0000029452,1461
ssx2ipb,LL0000029453,0
st13,LL0000029454,1560
st14a,LL0000029455,18155
st14b,LL0000029456,150
st18,LL0000029457,117
st3gal1,LL0000029458,0
st3gal1l,LL0000029459,30
st3gal1l2,LL0000029460,9
st3gal1l3,LL0000029461,3
st3gal2,LL0000029462,133
st3gal3a,LL0000029463,1988
st3gal3b,LL0000029464,130
st3gal4,LL0000029465,81
st3gal5,LL0000029466,546
st3gal7,LL0000029467,22
st3gal8,LL0000029468,520
st5,LL0000029469,6511
st6gal1,LL0000029470,31
st6gal2a,LL0000029471,1154
st6gal2b,LL0000029472,87
st6galnac1.1,LL0000029473,78
st6galnac1.2,LL0000029474,1
st6galnac3,LL0000029475,24
st6galnac4,LL0000029476,54
st6galnac5a,LL0000029477,2
st6galnac5b,LL0000029478,27
st6galnac6,LL0000029479,2
st7,LL0000029480,933
st7l,LL0000029481,335
st8sia1,LL0000029482,133
st8sia2,LL0000029483,24
st8sia3,LL0000029484,7
st8sia4,LL0000029485,1355
st8sia5,LL0000029486,18
st8sia6,LL0000029487,289
st8sia7.1,LL0000029488,0
stab1,LL0000029489,1
stab2,LL0000029490,3
stac,LL0000029491,0
stac3,LL0000029492,204
stag1a,LL0000029493,140
stag1b,LL0000029494,1603
stag2a,LL0000029495,2344
stag2b,LL0000029496,5405
stag3,LL0000029497,8
stam,LL0000029498,1208
stam2,LL0000029499,3173
stambpa,LL0000029500,781
stambpb,LL0000029501,803
stambpl1,LL0000029502,54
stap2a,LL0000029503,159
stap2b,LL0000029504,2559
star,LL0000029505,8
stard10,LL0000029506,214
stard13a,LL0000029507,596
stard13b,LL0000029508,3011
stard14,LL0000029509,495
stard15,LL0000029510,18
stard3,LL0000029511,480
stard3nl,LL0000029512,315
stard4,LL0000029513,94
stard5,LL0000029514,5
stard7,LL0000029515,477
stard8,LL0000029516,1347
stard9,LL0000029517,145
stat1a,LL0000029518,3153
stat1b,LL0000029519,3
stat2,LL0000029520,124
stat3,LL0000029521,897
stat4,LL0000029522,172
stat5a,LL0000029523,538
stat5b,LL0000029524,2028
stat6,LL0000029525,3141
stau1,LL0000029526,2974
stau2,LL0000029527,15705
stbd1,LL0000029528,13
stc1,LL0000029529,12
stc1l,LL0000029530,3
stc2a,LL0000029531,400
stc2b,LL0000029532,32
steap2,LL0000029533,12
steap3,LL0000029534,0
steap4,LL0000029535,106
stil,LL0000029536,68
stim1a,LL0000029537,4417
stim1b,LL0000029538,494
stim2a,LL0000029539,36
stim2b,LL0000029540,123
stimate,LL0000029541,699
stip1,LL0000029542,3040
stk10,LL0000029543,497
stk11,LL0000029544,1260
stk11ip,LL0000029545,765
stk16,LL0000029546,444
stk17a,LL0000029547,306
stk17al,LL0000029548,311
stk17b,LL0000029549,1488
stk19,LL0000029550,62
stk24a,LL0000029551,7
stk24b,LL0000029552,2082
stk25a,LL0000029553,690
stk25b,LL0000029554,800
stk26,LL0000029555,868
stk3,LL0000029556,441
stk31,LL0000029557,0
stk32a,LL0000029558,0
stk33,LL0000029559,0
stk35,LL0000029560,2005
stk35l,LL0000029561,1119
stk36,LL0000029562,188
stk38a,LL0000029563,816
stk38b,LL0000029564,336
stk38l,LL0000029565,71
stk39,LL0000029566,113
stk40,LL0000029567,2427
stm,LL0000029568,1673
stmn1a,LL0000029569,17341
stmn1b,LL0000029570,981
stmn2a,LL0000029571,162
stmn2b,LL0000029572,309
stmn3,LL0000029573,15
stmn4,LL0000029574,23
stmn4l,LL0000029575,98
stmnd1,LL0000029576,0
STMP1,LL0000029577,445
stn1,LL0000029578,213
stom,LL0000029579,1229
stoml1,LL0000029580,225
stoml2,LL0000029581,520
stoml3a,LL0000029582,15
stoml3b,LL0000029583,57
ston2,LL0000029584,3873
stox1,LL0000029585,533
stox2a,LL0000029586,1340
stox2b,LL0000029587,561
stpg1,LL0000029588,0
stpg2,LL0000029589,7
stra6,LL0000029590,61
stra6l,LL0000029591,18
strada,LL0000029592,377
strap,LL0000029593,1710
strbp,LL0000029594,361
strc1,LL0000029595,40
strip1,LL0000029596,2272
strip2,LL0000029597,19
strn,LL0000029598,1528
strn3,LL0000029599,1593
strn4,LL0000029600,2620
sts,LL0000029601,117
stt3a,LL0000029602,10169
stt3b,LL0000029603,1027
stub1,LL0000029604,1411
stum,LL0000029605,0
stx10,LL0000029606,254
stx11a,LL0000029607,189
stx11b.1,LL0000029608,158
stx11b.2,LL0000029609,12
stx12,LL0000029610,1625
stx12l,LL0000029611,35
stx16,LL0000029612,268
stx17,LL0000029613,251
stx18,LL0000029614,592
stx1a,LL0000029615,0
stx1b,LL0000029616,279
stx2a,LL0000029617,156
stx2b,LL0000029618,4199
STX3,LL0000029619,220
stx3a,LL0000029620,216
stx4,LL0000029621,514
stx5a,LL0000029622,955
stx5al,LL0000029623,838
stx6,LL0000029624,717
stx7l,LL0000029625,327
stx8,LL0000029626,314
stxbp1a,LL0000029627,366
stxbp1b,LL0000029628,694
stxbp2,LL0000029629,2896
stxbp3,LL0000029630,1195
stxbp4,LL0000029631,48
stxbp5a,LL0000029632,27
stxbp5b,LL0000029633,284
stxbp5l,LL0000029634,86
stxbp6,LL0000029635,126
stxbp6l,LL0000029636,16
styk1a,LL0000029637,3
styk1b,LL0000029638,93
styx,LL0000029639,357
styxl1,LL0000029640,6
sub1a,LL0000029641,1860
sub1b,LL0000029642,500
sucla2,LL0000029643,4293
suclg1,LL0000029644,3941
suclg2,LL0000029645,573
suco,LL0000029646,4028
suds3,LL0000029647,1165
sufu,LL0000029648,1536
sugct,LL0000029649,51
sugp1,LL0000029650,654
sugt1,LL0000029651,952
sulf1,LL0000029652,5525
sulf2a,LL0000029653,141
sulf2b,LL0000029654,1304
sult1st1,LL0000029655,5936
sult1st2,LL0000029656,0
sult1st3,LL0000029657,5
sult1st4,LL0000029658,32
sult1st5,LL0000029659,20
sult1st6,LL0000029660,241
sult1st7,LL0000029661,0
sult1st9,LL0000029662,0
sult2st1,LL0000029663,11961
sult2st2,LL0000029664,882
sult2st3,LL0000029665,14
sult3st1,LL0000029666,34
sult3st2,LL0000029667,3
sult3st3,LL0000029668,8
sult3st4,LL0000029669,4
sult4a1,LL0000029670,35
sult5a1,LL0000029671,2
sult6b1,LL0000029672,4337
sumf1,LL0000029673,320
sumf2,LL0000029674,240
sumo1,LL0000029675,1815
sumo2a,LL0000029676,0
sumo2b,LL0000029677,2823
sumo3a,LL0000029678,5130
sumo3b,LL0000029679,938
sun1,LL0000029680,8831
suox,LL0000029681,83
supt16h,LL0000029682,2658
supt20,LL0000029683,593
supt3h,LL0000029684,742
supt4h1,LL0000029685,914
supt5h,LL0000029686,2270
supt6h,LL0000029687,1995
supt7l,LL0000029688,100
supv3l1,LL0000029689,227
surf1,LL0000029690,530
surf2,LL0000029691,237
surf4,LL0000029692,1239
surf4l,LL0000029693,355
surf6,LL0000029694,160
susd1,LL0000029695,0
SUSD2,LL0000029696,24
susd4,LL0000029697,12
susd5,LL0000029698,7
susd6,LL0000029699,1830
suv39h1a,LL0000029700,18
suv39h1b,LL0000029701,269
suz12a,LL0000029702,519
suz12b,LL0000029703,1295
sv2,LL0000029704,814
sv2a,LL0000029705,214
sv2ba,LL0000029706,407
sv2bb,LL0000029707,243
sv2c,LL0000029708,0
svbp,LL0000029709,225
svep1,LL0000029710,408
svila,LL0000029711,244
svilb,LL0000029712,1
svilc,LL0000029713,136
svild,LL0000029714,11205
svopa,LL0000029715,8
svopb,LL0000029716,3
svopl,LL0000029717,320
swap70a,LL0000029718,58
swap70b,LL0000029719,128
swi5,LL0000029720,189
swsap1,LL0000029721,8
swt1,LL0000029722,361
syap1,LL0000029723,1922
sybl1,LL0000029724,689
sybu,LL0000029725,5
syce2,LL0000029726,1
sycn.1,LL0000029727,0
sycn.2,LL0000029728,17
sycn.3,LL0000029729,0
sycp1,LL0000029730,58
sycp2,LL0000029731,0
sycp3,LL0000029732,0
SYDE1,LL0000029733,68
SYDE2,LL0000029734,2643
syf2,LL0000029735,1083
syk,LL0000029736,6
sympk,LL0000029737,1000
syn1,LL0000029738,93
syn2a,LL0000029739,76
syn2b,LL0000029740,52
syn3,LL0000029741,0
sync,LL0000029742,0
syncrip,LL0000029743,9063
syncripl,LL0000029744,1168
SYNDIG1,LL0000029745,5
syndig1l,LL0000029746,39
syne1a,LL0000029747,584
syne1b,LL0000029748,206
syne2a,LL0000029749,77
syne2b,LL0000029750,1076
syne3,LL0000029751,1224
syngap1a,LL0000029752,411
syngap1b,LL0000029753,48
syngr1a,LL0000029754,136
syngr1b,LL0000029755,0
syngr2a,LL0000029756,743
syngr2b,LL0000029757,145
syngr3a,LL0000029758,89
syngr3b,LL0000029759,28
synj1,LL0000029760,474
synj2bp,LL0000029761,307
synm,LL0000029762,171
synpo2b,LL0000029763,67
synpo2la,LL0000029764,140
synpo2lb,LL0000029765,83
synrg,LL0000029768,1115
sypa,LL0000029769,12
sypb,LL0000029770,781
sypl1,LL0000029771,63
sypl2a,LL0000029772,1611
sypl2b,LL0000029773,793
sys1,LL0000029774,466
syt10,LL0000029775,16
syt11a,LL0000029776,134
syt11b,LL0000029777,93
syt12,LL0000029778,20
syt13,LL0000029779,17
syt14a,LL0000029780,12
syt14b,LL0000029781,137
syt15,LL0000029782,20
syt16,LL0000029783,26
syt17,LL0000029784,0
syt18b,LL0000029785,58
syt1a,LL0000029786,437
syt1b,LL0000029787,1
syt2a,LL0000029788,11
syt3,LL0000029789,52
syt4,LL0000029790,112
syt5a,LL0000029791,271
syt5b,LL0000029792,1363
syt6a,LL0000029793,21
syt6b,LL0000029794,9
syt7a,LL0000029795,65
syt7b,LL0000029796,5
syt9a,LL0000029797,22
syt9b,LL0000029798,37
sytl1,LL0000029799,53
sytl2a,LL0000029800,1362
sytl2b,LL0000029801,64
sytl3,LL0000029802,0
sytl4,LL0000029803,50
sytl5,LL0000029804,48
syvn1,LL0000029805,1430
szl,LL0000029806,0
szrd1,LL0000029807,771
taar10,LL0000029808,0
taar10a,LL0000029809,0
taar10b,LL0000029810,0
taar10c,LL0000029811,5
taar10d,LL0000029812,0
taar11,LL0000029813,8
taar12a,LL0000029814,0
taar12b,LL0000029815,0
taar12c,LL0000029816,0
taar12e,LL0000029817,0
taar12g,LL0000029818,1
taar12h,LL0000029819,0
taar12i,LL0000029820,0
taar12j,LL0000029821,0
taar12m,LL0000029822,0
taar13a,LL0000029823,0
taar13b,LL0000029824,7
taar13c,LL0000029825,0
taar13d,LL0000029826,0
taar13e,LL0000029827,0
taar14a,LL0000029828,0
taar14b,LL0000029829,0
taar14d,LL0000029830,0
taar14e,LL0000029831,0
taar14f,LL0000029832,0
taar14g,LL0000029833,0
taar14h,LL0000029834,0
taar14i,LL0000029835,0
taar14j,LL0000029836,0
taar14l,LL0000029837,3
taar15,LL0000029838,0
taar16a,LL0000029839,0
taar16b,LL0000029840,0
taar16f,LL0000029841,0
taar16g,LL0000029842,0
taar17a,LL0000029843,0
taar18a,LL0000029844,0
taar18c,LL0000029845,0
taar18d,LL0000029846,3
taar18e,LL0000029847,0
taar18f,LL0000029848,0
taar18g,LL0000029849,0
taar18h,LL0000029850,0
taar18i,LL0000029851,1
taar18j,LL0000029852,0
taar19a,LL0000029853,0
taar19b,LL0000029854,0
taar19c,LL0000029855,0
taar19d,LL0000029856,0
taar19e,LL0000029857,0
taar19g,LL0000029858,0
taar19h,LL0000029859,0
taar19i,LL0000029860,1
taar19j,LL0000029861,0
taar19k,LL0000029862,0
taar19l,LL0000029863,0
taar19m,LL0000029864,0
taar19n,LL0000029865,0
taar19o,LL0000029866,0
taar19p,LL0000029867,0
taar19q,LL0000029868,0
taar19s,LL0000029869,0
taar19t,LL0000029870,0
taar19u,LL0000029871,0
taar1b,LL0000029872,0
taar20a,LL0000029873,0
taar20a1,LL0000029874,0
taar20b,LL0000029875,0
taar20b1,LL0000029876,0
taar20c,LL0000029877,0
taar20c1,LL0000029878,0
taar20d1,LL0000029879,0
taar20f,LL0000029880,0
taar20g,LL0000029881,0
taar20h,LL0000029882,0
taar20i,LL0000029883,0
taar20j,LL0000029884,0
taar20n,LL0000029885,0
taar20o,LL0000029886,0
taar20p,LL0000029887,0
taar20q,LL0000029888,0
taar20r,LL0000029889,0
taar20t,LL0000029890,0
taar20u,LL0000029891,3
taar20w,LL0000029892,0
taar20x,LL0000029893,0
taar20z,LL0000029894,0
tab1,LL0000029895,620
tab2,LL0000029896,2887
tab3,LL0000029897,895
tac1,LL0000029898,30
tac3a,LL0000029899,16
tac3b,LL0000029900,2
tac4,LL0000029901,0
tacc1,LL0000029902,871
tacc3,LL0000029903,2925
tacr1a,LL0000029905,8
tacr1b,LL0000029906,1
tacr2,LL0000029907,0
tacr3a,LL0000029908,0
tacr3l,LL0000029909,0
TADA1,LL0000029910,155
tada2a,LL0000029911,327
tada2b,LL0000029912,74
tada3l,LL0000029913,510
taf1,LL0000029914,1275
taf10,LL0000029915,1434
taf11,LL0000029916,425
taf12,LL0000029917,2844
taf13,LL0000029918,462
taf15,LL0000029919,875
taf1a,LL0000029920,126
taf1b,LL0000029921,111
taf2,LL0000029922,1186
taf3,LL0000029923,974
taf4a,LL0000029924,200
taf4b,LL0000029925,7
taf5,LL0000029926,766
taf5l,LL0000029927,148
taf6,LL0000029928,827
taf6l,LL0000029929,374
taf7,LL0000029930,1573
taf8,LL0000029931,355
taf9,LL0000029932,1060
tagapa,LL0000029933,1364
tagapb,LL0000029934,1
tagln,LL0000029935,80
tagln2,LL0000029936,22002
tagln3a,LL0000029937,6
tagln3b,LL0000029938,56
tal1,LL0000029939,106
tal2,LL0000029940,47
taldo1,LL0000029941,2887
tamm41,LL0000029942,238
tanc1a,LL0000029943,320
tanc1b,LL0000029944,592
TANC2,LL0000029945,51
tanc2a,LL0000029946,749
tango2,LL0000029947,539
tango6,LL0000029948,324
tank,LL0000029949,154
taok1a,LL0000029950,748
taok1b,LL0000029951,1677
taok2a,LL0000029952,674
taok2b,LL0000029953,419
taok3a,LL0000029954,191
taok3b,LL0000029955,5
tap1,LL0000029956,33
tap2a,LL0000029957,0
tap2t,LL0000029958,247
tapbp.1,LL0000029959,83
tapbp.2,LL0000029960,51
tapbpl,LL0000029961,38
tapt1a,LL0000029962,212
tapt1b,LL0000029963,388
tarbp2,LL0000029964,499
tardbp,LL0000029965,2639
tardbpl,LL0000029966,3022
tars,LL0000029967,1721
tarsl2,LL0000029968,38
tas1r1,LL0000029969,9
tas1r2.1,LL0000029970,0
tas1r2.2,LL0000029971,1
tas1r3,LL0000029972,0
tas2r200.1,LL0000029973,0
tas2r200.2,LL0000029974,0
tas2r201.1,LL0000029975,2
tas2r201.2,LL0000029976,0
tas2r202,LL0000029977,24
tas2r203,LL0000029978,0
tas2r3,LL0000029979,0
tasp1,LL0000029980,160
tat,LL0000029981,12
tatdn1,LL0000029982,54
tatdn2,LL0000029983,0
tax1bp1a,LL0000029986,445
tax1bp1b,LL0000029987,4930
tax1bp3,LL0000029988,7159
taz,LL0000029989,296
tbata,LL0000029990,13
tbc1d1,LL0000029991,4163
tbc1d10aa,LL0000029992,2365
tbc1d10ab,LL0000029993,114
tbc1d10b,LL0000029994,710
tbc1d10c,LL0000029995,37
tbc1d12b,LL0000029996,188
tbc1d13,LL0000029997,9
tbc1d14,LL0000029998,353
tbc1d15,LL0000029999,502
tbc1d16,LL0000030000,68
tbc1d17,LL0000030001,2013
tbc1d19,LL0000030002,46
tbc1d2,LL0000030003,156
tbc1d20,LL0000030004,125
tbc1d22a,LL0000030005,821
tbc1d22b,LL0000030006,82
tbc1d23,LL0000030007,2192
tbc1d24,LL0000030008,4
tbc1d25,LL0000030009,102
tbc1d2b,LL0000030010,496
tbc1d30,LL0000030011,299
tbc1d31,LL0000030012,140
tbc1d32,LL0000030013,20
tbc1d4,LL0000030014,1557
tbc1d5,LL0000030015,3081
tbc1d7,LL0000030016,470
TBC1D8B,LL0000030017,508
tbca,LL0000030019,1877
tbcb,LL0000030020,1948
tbcc,LL0000030021,170
tbccd1,LL0000030022,322
tbcd,LL0000030023,507
tbce,LL0000030024,200
tbcela,LL0000030025,347
tbcelb,LL0000030026,1538
tbck,LL0000030027,935
tbk1,LL0000030028,1127
tbkbp1,LL0000030029,7
tbl1x,LL0000030030,264
tbl1xr1a,LL0000030031,2152
tbl1xr1b,LL0000030032,1064
tbl2,LL0000030033,526
tbl3,LL0000030034,1051
tbp,LL0000030035,290
tbpl1,LL0000030036,432
tbpl2,LL0000030037,0
tbr1a,LL0000030038,14
tbr1b,LL0000030039,72
tbrg1,LL0000030040,271
tbrg4,LL0000030041,276
tbx1,LL0000030042,197
tbx15,LL0000030043,64
tbx16,LL0000030044,3
tbx16l,LL0000030045,0
tbx18,LL0000030046,138
tbx19,LL0000030047,5
tbx20,LL0000030048,20
tbx21,LL0000030049,0
tbx22,LL0000030050,0
tbx2a,LL0000030051,488
tbx2b,LL0000030052,742
