Gene_Names,Gene_ID,Avg_Count
tradv23.3.8,LL0000030936,0
tradv24.0.1,LL0000030937,0
tradv24.0.2,LL0000030938,0
tradv24.0.3,LL0000030939,0
tradv24.0.4,LL0000030940,0
tradv24.0.5,LL0000030941,0
tradv25.0.1,LL0000030942,0
tradv25.0.2,LL0000030943,0
tradv25.0.3,LL0000030944,0
tradv25.0.4,LL0000030945,0
tradv26.0,LL0000030946,0
tradv27.0,LL0000030947,0
tradv28.0,LL0000030948,0
tradv29.0,LL0000030949,0
tradv3.0.1,LL0000030950,0
tradv3.0.3,LL0000030951,0
tradv3.0.4,LL0000030952,0
tradv30.0.1,LL0000030953,0
tradv30.0.6,LL0000030954,0
tradv31.0,LL0000030955,0
tradv36.2.12,LL0000030956,0
tradv4.0.1,LL0000030957,0
tradv4.0.2,LL0000030958,0
tradv4.0.3,LL0000030959,0
tradv40.0,LL0000030960,0
tradv41.0,LL0000030961,0
tradv5.0.1,LL0000030962,0
tradv5.0.2,LL0000030963,0
tradv6.0.1,LL0000030964,0
tradv6.0.2,LL0000030965,0
tradv6.0.3,LL0000030966,0
tradv6.0.4,LL0000030967,0
tradv7.0,LL0000030968,0
tradv8.0,LL0000030969,0
traf1,LL0000030970,10
traf2a,LL0000030971,347
traf2b,LL0000030972,839
traf3,LL0000030973,1343
traf3ip1,LL0000030974,230
traf3ip2a,LL0000030975,219
traf3ip2l,LL0000030976,3156
traf4a,LL0000030977,2625
traf4b,LL0000030978,715
traf5,LL0000030979,32
traf6,LL0000030980,1797
traf7,LL0000030981,1113
trafd1,LL0000030982,804
traip,LL0000030983,143
traj10,LL0000030984,0
traj11,LL0000030985,0
traj12,LL0000030986,0
traj15,LL0000030987,0
traj17,LL0000030988,0
traj18,LL0000030989,0
traj2,LL0000030990,0
traj21,LL0000030991,0
traj22,LL0000030992,0
traj23,LL0000030993,0
traj26,LL0000030994,0
traj28,LL0000030995,0
traj3,LL0000030996,0
traj31,LL0000030997,0
traj32,LL0000030998,0
traj35,LL0000030999,1
traj37,LL0000031000,0
traj39,LL0000031001,0
traj4,LL0000031002,0
traj41,LL0000031003,0
traj42,LL0000031004,0
traj43,LL0000031005,0
traj44,LL0000031006,0
traj45,LL0000031007,0
traj46,LL0000031008,0
traj47,LL0000031009,0
traj5,LL0000031010,0
traj51,LL0000031011,0
traj54,LL0000031012,0
traj55,LL0000031013,0
traj56,LL0000031014,0
traj57,LL0000031015,0
traj58,LL0000031016,0
traj59,LL0000031017,0
traj6,LL0000031018,0
traj60,LL0000031019,0
traj7,LL0000031020,0
trak1a,LL0000031021,542
trak1b,LL0000031022,0
trak2,LL0000031023,300
tram1,LL0000031024,2964
tram2,LL0000031025,3032
trap1,LL0000031026,1423
trappc1,LL0000031027,1399
trappc10,LL0000031028,1376
trappc11,LL0000031029,2420
trappc12,LL0000031030,210
trappc13,LL0000031031,842
trappc2,LL0000031032,70
trappc2l,LL0000031033,365
trappc3,LL0000031034,1167
trappc4,LL0000031035,1068
trappc5,LL0000031036,730
trappc6b,LL0000031037,206
trappc6bl,LL0000031038,373
trappc8,LL0000031039,1495
trappc9,LL0000031041,165
trarg1a,LL0000031042,22
trarg1b,LL0000031043,0
trdc,LL0000031044,1
trdj1,LL0000031045,0
trdj2,LL0000031046,0
trdmt1,LL0000031047,155
trdn,LL0000031048,112
treh,LL0000031049,0
trem2,LL0000031050,0
trgv1,LL0000031051,0
trgv2,LL0000031052,0
trgv3,LL0000031053,0
trgv5,LL0000031054,0
trgv6,LL0000031055,0
trgv7,LL0000031056,0
trh,LL0000031057,7
trhde.2,LL0000031058,14
trhr2,LL0000031059,0
trhra,LL0000031060,1
trhrb,LL0000031061,0
triap1,LL0000031062,107
trib1,LL0000031063,1661
trib2,LL0000031064,1278
trib3,LL0000031065,22739
tril,LL0000031066,1189
trim101,LL0000031067,76
trim105,LL0000031068,279
trim107,LL0000031069,20
trim108,LL0000031070,259
trim109,LL0000031071,1
trim110,LL0000031072,23
trim13,LL0000031073,358
trim16,LL0000031074,3174
trim23,LL0000031075,959
trim24,LL0000031076,763
trim25,LL0000031077,202
trim25l,LL0000031078,133
trim2a,LL0000031079,77
trim2b,LL0000031080,29
trim32,LL0000031081,101
trim33,LL0000031082,1022
trim33l,LL0000031083,445
trim35-1,LL0000031084,109
trim35-10,LL0000031085,2
trim35-12,LL0000031086,286
trim35-13,LL0000031087,2
trim35-14,LL0000031088,0
trim35-19,LL0000031089,11
trim35-20,LL0000031090,33
trim35-21,LL0000031091,32
trim35-22,LL0000031092,0
trim35-23,LL0000031093,9
trim35-24,LL0000031094,61
trim35-25,LL0000031095,0
trim35-27,LL0000031096,146
trim35-28,LL0000031097,1637
trim35-29,LL0000031098,3
trim35-3,LL0000031099,10
trim35-30,LL0000031100,87
trim35-31,LL0000031101,11
trim35-33,LL0000031102,10
trim35-34,LL0000031103,0
trim35-39,LL0000031104,109
trim35-40,LL0000031105,177
trim35-7,LL0000031106,134
trim35-9,LL0000031107,86
trim36,LL0000031108,42
trim37,LL0000031109,544
trim3a,LL0000031110,109
trim3b,LL0000031111,751
trim44,LL0000031112,539
trim45,LL0000031113,308
trim46a,LL0000031114,39
trim46b,LL0000031115,68
trim47,LL0000031116,327
trim54,LL0000031117,0
trim55a,LL0000031118,397
trim55b,LL0000031119,7
trim59,LL0000031120,303
trim62,LL0000031121,161
trim63a,LL0000031122,76
trim63b,LL0000031123,412
trim65,LL0000031124,164
trim66,LL0000031125,63
TRIM67,LL0000031126,3
trim69,LL0000031127,1609
trim71,LL0000031128,2005
trim8a,LL0000031129,1663
trim8b,LL0000031130,3004
trim9,LL0000031131,142
trioa,LL0000031132,1064
triob,LL0000031133,735
triobpa,LL0000031134,121
triobpb,LL0000031135,279
trip10a,LL0000031136,2145
trip10b,LL0000031137,286
trip11,LL0000031138,2337
trip12,LL0000031139,5126
trip13,LL0000031140,420
trip4,LL0000031141,486
trip6,LL0000031142,561
triqk,LL0000031143,514
trir,LL0000031144,911
trit1,LL0000031145,570
trmo,LL0000031146,83
trmt1,LL0000031147,285
trmt10a,LL0000031148,164
trmt10b,LL0000031149,66
trmt10c,LL0000031150,105
trmt11,LL0000031151,424
trmt112,LL0000031152,797
trmt12,LL0000031153,109
trmt13,LL0000031154,214
trmt1l,LL0000031155,326
trmt2a,LL0000031156,337
trmt2b,LL0000031157,35
trmt44,LL0000031158,465
trmt5,LL0000031159,235
trmt6,LL0000031160,188
trmt61a,LL0000031161,347
trmt61b,LL0000031162,156
trmt9b,LL0000031163,43
trmu,LL0000031164,154
trnau1apa,LL0000031165,215
trnau1apb,LL0000031166,1250
trnC,LL0000031167,0
trnG,LL0000031168,0
trnH,LL0000031169,0
trnR,LL0000031170,0
trnS2,LL0000031171,0
trnt1,LL0000031172,596
trnW,LL0000031173,0
trnY,LL0000031174,0
trove2,LL0000031175,489
trpa1a,LL0000031176,0
trpa1b,LL0000031177,171
trpc1,LL0000031178,3
trpc2a,LL0000031179,1
trpc2b,LL0000031180,1
trpc3,LL0000031181,28
trpc4a,LL0000031182,9
trpc4apa,LL0000031183,2876
trpc4apb,LL0000031184,1472
trpc4b,LL0000031185,90
trpc5a,LL0000031186,0
trpc5b,LL0000031187,18
trpc6a,LL0000031188,11
trpc6b,LL0000031189,39
trpc7a,LL0000031190,35
trpc7b,LL0000031191,0
trpm1a,LL0000031192,23
trpm1b,LL0000031193,33
trpm3,LL0000031195,18
trpm4a,LL0000031196,3662
trpm4b.2,LL0000031197,611
trpm5,LL0000031198,622
trpm6,LL0000031199,2784
trpm7,LL0000031200,778
trps1,LL0000031201,146
trpt1,LL0000031202,333
trpv1,LL0000031203,15
trpv4,LL0000031204,1593
trpv6,LL0000031205,8300
trrap,LL0000031206,901
trub1,LL0000031207,248
trub2,LL0000031208,384
tsc1a,LL0000031209,1550
tsc1b,LL0000031210,628
tsc2,LL0000031211,1791
tsc22d1,LL0000031212,4163
tsc22d2,LL0000031213,2003
tsc22d3,LL0000031215,3431
tsen15,LL0000031216,125
tsen2,LL0000031217,94
tsen34,LL0000031218,387
tsen54,LL0000031219,118
tsfm,LL0000031220,148
tsg101a,LL0000031221,1339
tsg101b,LL0000031222,381
tsga10,LL0000031223,17
tshba,LL0000031224,84
tshr,LL0000031225,4
tshz1,LL0000031226,1602
tshz2,LL0000031227,659
tshz3a,LL0000031228,891
tshz3b,LL0000031229,1188
tsku,LL0000031230,1347
tsn,LL0000031231,485
tsnax,LL0000031232,69
tsnaxip1,LL0000031233,147
tspan1,LL0000031234,49
tspan10,LL0000031235,1
tspan11,LL0000031236,487
tspan12,LL0000031237,258
tspan13a,LL0000031238,301
tspan13b,LL0000031239,96
tspan14,LL0000031240,2821
tspan15,LL0000031241,996
tspan17,LL0000031242,529
tspan18a,LL0000031243,424
tspan18b,LL0000031244,931
tspan2a,LL0000031245,494
tspan2b,LL0000031246,39
tspan31,LL0000031247,1038
tspan33a,LL0000031248,3522
tspan33b,LL0000031249,0
tspan34,LL0000031250,5
tspan35,LL0000031251,624
tspan36,LL0000031252,3326
tspan37,LL0000031253,102
tspan3a,LL0000031254,1867
tspan3b,LL0000031255,27
tspan4a,LL0000031256,2542
tspan4b,LL0000031257,800
tspan5a,LL0000031258,377
tspan5b,LL0000031259,210
tspan7,LL0000031260,2238
tspan7b,LL0000031261,257
tspan9a,LL0000031262,1475
tspan9b,LL0000031263,1752
tspeara,LL0000031264,121
tspearb,LL0000031265,139
tspo,LL0000031266,1970
tspoap1,LL0000031267,29
tspy,LL0000031268,954
tsr1,LL0000031269,1267
tsr2,LL0000031270,366
tsr3,LL0000031271,362
tssc4,LL0000031272,1008
tssk6,LL0000031273,0
TST,LL0000031274,572
tsta3,LL0000031275,217
TSTA3 (1 of many),LL0000031276,2046
TSTD1,LL0000031277,628
tstd2,LL0000031278,445
ttbk1a,LL0000031279,64
ttbk1b,LL0000031280,34
ttbk2a,LL0000031281,253
ttbk2b,LL0000031282,617
ttc1,LL0000031283,647
ttc12,LL0000031284,30
ttc13,LL0000031285,1080
ttc14,LL0000031286,412
ttc16,LL0000031287,0
ttc17,LL0000031288,1204
ttc19,LL0000031289,45
ttc21b,LL0000031290,737
ttc22,LL0000031291,149
ttc23,LL0000031292,102
ttc25,LL0000031293,55
ttc26,LL0000031294,488
ttc27,LL0000031295,875
TTC28,LL0000031296,1110
ttc29,LL0000031297,18
ttc3,LL0000031298,2787
ttc32,LL0000031299,122
ttc33,LL0000031300,243
ttc34,LL0000031301,31
ttc36,LL0000031302,369
ttc37,LL0000031303,1146
ttc38,LL0000031304,475
ttc39a,LL0000031305,817
ttc39b,LL0000031306,106
ttc39c,LL0000031307,214
ttc4,LL0000031308,319
ttc41,LL0000031309,34
ttc5,LL0000031310,140
ttc6,LL0000031311,31
ttc7a,LL0000031312,172
ttc7b,LL0000031313,1901
TTC9,LL0000031315,92
ttc9b,LL0000031316,82
ttc9c,LL0000031317,165
ttf1,LL0000031318,95
ttf2,LL0000031319,524
tti1,LL0000031320,262
tti2,LL0000031321,90
ttk,LL0000031322,1818
ttl,LL0000031323,694
ttll1,LL0000031324,55
ttll10,LL0000031325,115
ttll11,LL0000031326,133
ttll12,LL0000031327,310
ttll2,LL0000031328,44
ttll3,LL0000031329,84
ttll4,LL0000031330,1906
ttll5,LL0000031331,191
ttll6,LL0000031332,26
ttll7,LL0000031333,33
ttll9,LL0000031334,13
ttn.1,LL0000031335,1768
ttn.2,LL0000031336,1778
ttpa,LL0000031337,225
ttpal,LL0000031338,555
ttr,LL0000031339,0
ttyh1,LL0000031340,195
ttyh2,LL0000031341,141
ttyh2l,LL0000031342,78
ttyh3a,LL0000031343,2376
ttyh3b,LL0000031344,897
tub,LL0000031345,3
tuba1a,LL0000031346,1821
tuba1b,LL0000031347,2282
tuba1c,LL0000031348,1824
tuba2,LL0000031349,93
tuba4l,LL0000031350,33
tuba7l,LL0000031351,15
tuba8l,LL0000031352,85558
tuba8l2,LL0000031353,16875
tuba8l3,LL0000031354,2207
tuba8l4,LL0000031355,54573
tubb1,LL0000031356,0
tubb2,LL0000031357,11
tubb2b,LL0000031358,56310
tubb4b,LL0000031359,49700
tubb5,LL0000031360,2324
tubb6,LL0000031361,334
tubd1,LL0000031362,212
tube1,LL0000031363,210
tubg1,LL0000031364,2162
tubgcp2,LL0000031365,668
tubgcp3,LL0000031366,1397
tubgcp4,LL0000031367,823
tubgcp5,LL0000031368,594
tufm,LL0000031369,3071
tuft1a,LL0000031370,2333
tuft1b,LL0000031371,377
TULP1,LL0000031372,15
tulp1a,LL0000031373,49
tulp1b,LL0000031374,4
tulp4a,LL0000031375,1123
tulp4b,LL0000031376,0
tunar,LL0000031377,1
tusc2a,LL0000031378,218
tusc2b,LL0000031379,864
tusc3,LL0000031380,221
tut1,LL0000031381,491
tut4,LL0000031382,33
tvp23b,LL0000031383,317
twf1a,LL0000031384,2631
twf1b,LL0000031385,670
twf2a,LL0000031386,4
twf2b,LL0000031387,134
twist1a,LL0000031388,1271
twist1b,LL0000031389,233
twist2,LL0000031390,156
twist3,LL0000031391,1052
twistnb,LL0000031392,204
twnk,LL0000031393,376
twsg1a,LL0000031394,702
twsg1b,LL0000031395,1
txk,LL0000031396,0
txlna,LL0000031397,1522
txlnba,LL0000031398,45
txlnbb,LL0000031399,68
txlng,LL0000031400,465
txn2,LL0000031403,818
txndc11,LL0000031404,1216
txndc12,LL0000031405,1958
txndc15,LL0000031406,1460
txndc16,LL0000031407,738
txndc17,LL0000031408,531
txndc5,LL0000031409,5188
txndc9,LL0000031410,1712
txnipa,LL0000031411,13282
txnipb,LL0000031412,50
txnl1,LL0000031413,2345
txnl4a,LL0000031414,780
txnl4b,LL0000031415,182
txnrd2.1,LL0000031416,1
txnrd2.2,LL0000031417,116
txnrd3,LL0000031418,5904
tyk2,LL0000031419,230
tymp,LL0000031420,10
tyms,LL0000031421,632
tyr,LL0000031422,0
tyro3,LL0000031423,974
tyrobp,LL0000031424,0
tyrp1a,LL0000031425,19
tyrp1b,LL0000031426,363
tysnd1,LL0000031427,143
tyw1,LL0000031428,969
tyw3,LL0000031429,159
tyw5,LL0000031430,362
u2af1,LL0000031431,688
u2af2a,LL0000031432,2121
u2af2b,LL0000031433,2491
u2surp,LL0000031434,2415
uacaa,LL0000031435,806
uacab,LL0000031436,3424
uap1,LL0000031437,2476
uap1l1,LL0000031438,1175
uba1,LL0000031439,13767
uba2,LL0000031440,1984
uba3,LL0000031441,939
uba5,LL0000031442,588
uba52,LL0000031443,1240
UBA6,LL0000031444,974
uba7,LL0000031445,203
ubac1,LL0000031446,614
ubac2,LL0000031447,134
ubald1a,LL0000031448,672
ubald1b,LL0000031449,222
ubald2,LL0000031450,1428
ubap1,LL0000031451,2048
ubap1la,LL0000031452,88
ubap1lb,LL0000031453,1
ubap2a,LL0000031454,4341
ubap2b,LL0000031455,5971
ubap2l,LL0000031456,4743
ubash3ba,LL0000031457,466
ubash3bb,LL0000031458,73
ubb,LL0000031460,124399
ubc,LL0000031461,52077
ube2a,LL0000031462,2069
ube2al,LL0000031463,1166
ube2b,LL0000031464,395
ube2c,LL0000031465,1852
ube2d1a,LL0000031466,431
ube2d1b,LL0000031467,2206
ube2d2,LL0000031468,2395
ube2d2l,LL0000031469,1001
ube2d3,LL0000031470,1771
ube2d4,LL0000031471,461
ube2e1,LL0000031472,952
ube2e2,LL0000031473,2197
ube2e3,LL0000031474,2515
ube2f,LL0000031475,635
ube2g1a,LL0000031476,975
ube2g1b,LL0000031477,1567
ube2g2,LL0000031478,2126
ube2h,LL0000031479,3235
ube2ia,LL0000031480,1322
ube2ib,LL0000031481,2398
ube2j1,LL0000031482,224
ube2j2,LL0000031483,336
ube2ka,LL0000031484,556
ube2kb,LL0000031485,855
ube2l3a,LL0000031486,620
ube2l3b,LL0000031487,2426
UBE2M,LL0000031488,1750
ube2na,LL0000031489,2628
ube2nb,LL0000031490,1852
UBE2O,LL0000031491,302
ube2q1,LL0000031492,768
ube2q2,LL0000031493,1651
ube2ql1,LL0000031494,298
ube2r2,LL0000031495,849
ube2s,LL0000031496,1340
ube2t,LL0000031497,143
ube2v1,LL0000031498,3209
ube2v2,LL0000031499,3656
ube2w,LL0000031500,315
ube2z,LL0000031501,1330
ube3a,LL0000031502,3396
ube3b,LL0000031503,199
ube3c,LL0000031504,1430
ube3d,LL0000031505,249
ube4a,LL0000031506,1999
ube4b,LL0000031507,5096
ubfd1,LL0000031508,246
ubiad1,LL0000031509,899
ubl3a,LL0000031510,1447
ubl3b,LL0000031511,1296
UBL4A,LL0000031512,522
ubl7a,LL0000031513,68
ubl7b,LL0000031514,987
ubn1,LL0000031517,2
ubn2a,LL0000031518,432
ubn2b,LL0000031519,283
ubox5,LL0000031520,209
ubp1,LL0000031521,571
ubqln4,LL0000031522,4031
ubr1,LL0000031523,273
ubr2,LL0000031524,1873
ubr3,LL0000031525,1536
ubr4,LL0000031526,3144
ubr5,LL0000031527,5341
ubr7,LL0000031528,1291
ubtd1a,LL0000031529,14
ubtd1b,LL0000031530,734
ubtd2,LL0000031531,939
ubtf,LL0000031532,1953
ubtfl,LL0000031533,1718
ubxn1,LL0000031534,670
ubxn10,LL0000031535,54
ubxn11,LL0000031536,65
ubxn2a,LL0000031537,29
ubxn4,LL0000031538,286
ubxn6,LL0000031539,1243
ubxn7,LL0000031540,929
ubxn8,LL0000031541,282
uchl1,LL0000031542,280
uchl3,LL0000031543,659
uchl5,LL0000031544,1342
uck1,LL0000031545,195
uck2a,LL0000031546,637
uck2b,LL0000031547,1608
uckl1a,LL0000031548,34
uckl1b,LL0000031549,567
ucmaa,LL0000031550,233
ucmab,LL0000031551,2800
ucn3l,LL0000031552,1
ucp1,LL0000031553,501
ucp2,LL0000031554,12581
ucp3,LL0000031555,60
uevld,LL0000031556,571
ufc1,LL0000031557,367
ufd1l,LL0000031558,1840
ufl1,LL0000031559,1578
ufm1,LL0000031560,978
ufsp1,LL0000031561,18
ufsp2,LL0000031562,825
ugcg,LL0000031563,964
ugdh,LL0000031564,2836
uggt1,LL0000031565,1515
uggt2,LL0000031566,2030
ugp2a,LL0000031567,372
ugp2b,LL0000031568,2117
ugt1a7,LL0000031569,593
ugt1b1,LL0000031570,2273
ugt1b2,LL0000031571,13
ugt1b3,LL0000031572,0
ugt1b4,LL0000031573,0
ugt1b5,LL0000031574,648
ugt1b6p,LL0000031575,1
ugt1b7,LL0000031576,23
ugt2a1,LL0000031577,123
ugt2a2,LL0000031578,811
ugt2a3,LL0000031579,139
ugt2a4,LL0000031580,29
ugt2a5,LL0000031581,602
ugt2a6,LL0000031582,338
ugt2a7,LL0000031583,340
ugt2b3,LL0000031584,11
ugt5a1,LL0000031585,81
ugt5a2,LL0000031586,11
ugt5a4,LL0000031587,2
ugt5b1,LL0000031588,115
ugt5b2,LL0000031589,1027
ugt5b3,LL0000031590,104
ugt5b4,LL0000031591,134
ugt5b5,LL0000031592,1
ugt5c1,LL0000031593,24
ugt5c2,LL0000031594,26
ugt5c3,LL0000031595,154
ugt5d1,LL0000031596,4
ugt5e1,LL0000031597,290
ugt5f1,LL0000031598,17
ugt5g1,LL0000031599,246
ugt5g2,LL0000031600,0
ugt8,LL0000031601,1087
uhmk1,LL0000031602,383
uhrf1,LL0000031603,1855
uhrf1bp1,LL0000031604,210
uhrf1bp1l,LL0000031605,1243
ulk1a,LL0000031606,1084
ulk1b,LL0000031607,757
ulk2,LL0000031608,661
ulk3,LL0000031609,215
ulk4,LL0000031610,127
umad1,LL0000031611,332
umod,LL0000031612,0
umodl1,LL0000031613,75
umps,LL0000031614,305
unc119.1,LL0000031615,522
unc119.2,LL0000031616,1
unc119a,LL0000031617,284
unc119b,LL0000031618,594
UNC13A,LL0000031619,106
UNC13B,LL0000031620,308
unc13ba,LL0000031621,32
unc13c,LL0000031622,1
unc13d,LL0000031623,15
unc45a,LL0000031624,283
unc45b,LL0000031625,34
unc50,LL0000031626,816
unc5a,LL0000031627,51
unc5b,LL0000031628,244
unc5c,LL0000031629,673
unc5da,LL0000031630,147
unc5db,LL0000031631,352
unc80,LL0000031632,30
unc93a,LL0000031633,317
unc93b1,LL0000031634,63
uncx,LL0000031635,41
uncx4.1,LL0000031636,197
unga,LL0000031637,435
ungb,LL0000031638,0
unk,LL0000031639,425
unkl,LL0000031640,1434
unm_hu7910,LL0000031641,1008
unm_hu7912,LL0000031642,25
unm_sa1261,LL0000031643,113
unm_sa1506,LL0000031644,1
unm_sa1614,LL0000031645,107
unm_sa808,LL0000031646,0
unm_sa821,LL0000031647,2
unm_sa911,LL0000031648,1
uox,LL0000031649,81
upb1,LL0000031650,776
upf1,LL0000031651,2964
upf3a,LL0000031652,24
upf3b,LL0000031653,777
upk1a,LL0000031654,48
upk3b,LL0000031655,39
upp1,LL0000031656,155
upp2,LL0000031657,0
uprt,LL0000031658,806
uqcc1,LL0000031659,1398
uqcc2,LL0000031660,460
uqcc3,LL0000031661,531
uqcr10,LL0000031662,648
uqcrb,LL0000031663,1742
uqcrc1,LL0000031664,9213
uqcrc2a,LL0000031665,2345
uqcrc2b,LL0000031666,3949
uqcrfs1,LL0000031667,7274
uqcrh,LL0000031668,2546
uqcrq,LL0000031669,893
urad,LL0000031670,11
uraha,LL0000031671,13
urahb,LL0000031672,0
urb1,LL0000031673,392
urb2,LL0000031674,923
urgcp,LL0000031675,161
uri1,LL0000031676,1153
urm1,LL0000031677,276
uroc1,LL0000031678,13
urod,LL0000031679,762
uros,LL0000031680,268
urp1,LL0000031681,0
urp2,LL0000031682,0
usb1,LL0000031683,327
use1,LL0000031684,242
usf1,LL0000031685,816
usf1l,LL0000031686,886
usf2,LL0000031687,882
usf3,LL0000031688,388
ush1c,LL0000031689,29
ush1ga,LL0000031690,0
ush1gb,LL0000031691,4
ush2a,LL0000031692,48
ushbp1,LL0000031693,0
uso1,LL0000031694,4956
usp1,LL0000031695,926
usp10,LL0000031696,3996
usp11,LL0000031697,433
usp12a,LL0000031698,421
usp12b,LL0000031699,551
usp13,LL0000031700,247
usp14,LL0000031701,2074
usp16,LL0000031702,1157
usp18,LL0000031703,5
usp19,LL0000031704,2262
usp20,LL0000031705,136
usp21,LL0000031706,14
usp22,LL0000031707,517
usp24,LL0000031708,3302
usp25,LL0000031709,2168
usp28,LL0000031710,49
usp2a,LL0000031711,571
usp2b,LL0000031712,372
usp3,LL0000031713,259
usp30,LL0000031714,54
usp31,LL0000031715,1457
usp32,LL0000031716,2002
usp33,LL0000031717,1958
USP34,LL0000031718,1881
usp36,LL0000031719,1000
usp37,LL0000031720,509
usp38,LL0000031721,524
usp39,LL0000031722,971
usp4,LL0000031723,2683
usp40,LL0000031724,712
usp42,LL0000031725,1308
usp43a,LL0000031726,135
usp43b,LL0000031727,24
usp44,LL0000031728,1539
usp45,LL0000031729,453
usp46,LL0000031730,228
usp47,LL0000031731,1413
usp48,LL0000031732,585
usp49,LL0000031733,355
usp5,LL0000031734,4625
USP53 (1 of many),LL0000031735,829
usp53b,LL0000031736,0
usp54a,LL0000031737,837
usp54b,LL0000031738,116
usp6nl,LL0000031739,905
usp7,LL0000031740,3722
usp8,LL0000031741,2428
usp9,LL0000031742,6963
uspl1,LL0000031743,897
ust,LL0000031744,725
UST (1 of many),LL0000031745,51
utp11l,LL0000031746,219
UTP14C,LL0000031747,763
utp15,LL0000031748,709
utp18,LL0000031749,50
utp20,LL0000031750,1099
utp23,LL0000031751,261
utp25,LL0000031752,619
utp3,LL0000031753,311
utp4,LL0000031754,1042
utp6,LL0000031755,866
utrn,LL0000031756,4483
utrnp,LL0000031757,0
uts1,LL0000031758,0
uts2a,LL0000031759,0
uts2b,LL0000031760,0
uts2d,LL0000031761,0
uvrag,LL0000031762,236
uvssa,LL0000031763,278
uxs1,LL0000031764,1634
uxt,LL0000031765,298
v2ra1,LL0000031766,0
v2ra16,LL0000031767,0
v2ra17,LL0000031768,0
v2ra18,LL0000031769,19
v2ra20,LL0000031770,0
v2rc1,LL0000031771,0
v2rc2,LL0000031772,0
v2rh1,LL0000031773,0
v2rh10,LL0000031774,0
v2rh11,LL0000031775,0
v2rh12,LL0000031776,0
v2rh13,LL0000031777,0
v2rh14,LL0000031778,17
v2rh32,LL0000031779,21
v2rh7,LL0000031780,0
v2rh9,LL0000031781,0
v2rl1,LL0000031782,60
v2rx1,LL0000031783,49
v2rx3,LL0000031784,0
v2rx4,LL0000031785,0
vac14,LL0000031786,669
valopa,LL0000031787,14
valopb,LL0000031788,3
vamp1,LL0000031789,113
vamp2,LL0000031790,336
vamp3,LL0000031791,1331
vamp4,LL0000031792,460
vamp5,LL0000031793,428
vamp8,LL0000031794,2132
vangl1,LL0000031795,617
vangl2,LL0000031796,4742
vap,LL0000031797,19
vapal,LL0000031798,2491
vapb,LL0000031799,2464
vars,LL0000031800,2707
vars2,LL0000031801,446
VASH1,LL0000031802,210
vash2,LL0000031803,543
vasna,LL0000031804,1915
vasnb,LL0000031805,2320
vaspa,LL0000031806,2
vaspb,LL0000031807,10272
vat1,LL0000031808,2071
vat1l,LL0000031809,38
vav2,LL0000031810,1285
vav3,LL0000031811,74
vav3a,LL0000031812,56
vav3b,LL0000031813,109
vax1,LL0000031814,17
vax2,LL0000031815,4
vbp1,LL0000031816,853
vcam1a,LL0000031817,0
vcam1b,LL0000031818,267
vcana,LL0000031819,173
vcanb,LL0000031820,15380
vcla,LL0000031821,209
vclb,LL0000031822,4094
vcp,LL0000031823,25066
vcpip1,LL0000031824,411
vcpkmt,LL0000031825,147
vdac1,LL0000031826,2439
vdac2,LL0000031827,13417
vdac3,LL0000031828,4922
vdra,LL0000031829,113
vdrb,LL0000031830,375
ved,LL0000031831,47
vegfaa,LL0000031832,1084
vegfab,LL0000031833,390
vegfba,LL0000031834,51
vegfbb,LL0000031835,9
vegfc,LL0000031836,169
vegfd,LL0000031837,39
vent,LL0000031838,0
veph1,LL0000031839,87
vezf1a,LL0000031840,676
vezf1b,LL0000031841,566
vezt,LL0000031842,369
vgf,LL0000031843,36
vgll2a,LL0000031844,39
vgll2b,LL0000031845,31
vgll3,LL0000031846,61
vgll4a,LL0000031847,173
vgll4b,LL0000031848,563
vgll4l,LL0000031849,2926
vhl,LL0000031850,204
vhll,LL0000031851,205
vil1,LL0000031852,519
vill,LL0000031853,278
vim,LL0000031854,975
viml,LL0000031855,8
vimr1,LL0000031856,2
vimr2,LL0000031857,1
vip,LL0000031858,4
vipas39,LL0000031859,319
vipb,LL0000031860,21
vipr1a,LL0000031861,255
vipr1b,LL0000031862,44
vipr2,LL0000031863,94
virma,LL0000031864,1692
VIT,LL0000031865,26345
vkorc1,LL0000031866,1099
vkorc1l1,LL0000031867,688
vldlr,LL0000031868,832
vma21,LL0000031869,1238
vmo1a,LL0000031870,0
vmo1b,LL0000031871,23
vmp1,LL0000031872,909
vopp1,LL0000031873,70
vox,LL0000031874,4
vps11,LL0000031875,695
vps13a,LL0000031876,3391
vps13c,LL0000031877,828
vps13d,LL0000031878,413
vps16,LL0000031879,1316
vps18,LL0000031880,532
vps25,LL0000031881,621
vps26a,LL0000031882,1371
vps26b,LL0000031883,1247
vps26bl,LL0000031884,359
vps26c,LL0000031885,1436
vps28,LL0000031886,3294
vps29,LL0000031887,1021
vps33a,LL0000031888,597
vps33b,LL0000031889,541
vps35,LL0000031890,3694
vps35l,LL0000031891,1263
vps36,LL0000031892,700
vps37a,LL0000031893,1258
vps37b,LL0000031894,1113
vps37c,LL0000031895,1889
vps39,LL0000031896,486
vps41,LL0000031897,1064
vps45,LL0000031898,362
vps4a,LL0000031899,686
vps4b,LL0000031900,6261
vps50,LL0000031901,584
vps51,LL0000031902,413
vps52,LL0000031903,731
vps53,LL0000031904,1096
vps54,LL0000031905,515
vps72a,LL0000031906,281
